session_id,user_id,device,region,channel,product_category,session_start,session_end,session_date,day_of_week,session_duration_mins,reached_browse,reached_cart,reached_checkout,reached_purchase,furthest_stage,furthest_stage_num,revenue,converted
SES-08783,USR-08783,Desktop,West,Google Ads,Home,2025-12-31 02:32:51.7680300,2025-12-31 02:32:51.7680300,2025-12-31,Wednesday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-08784,USR-08784,Desktop,South,Google Ads,Beauty,2025-12-15 01:13:47.1887770,2025-12-15 01:13:47.1887770,2025-12-15,Monday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-08785,USR-08785,Mobile,South,Social Media,Electronics,2025-12-10 10:27:43.9631050,2025-12-10 10:29:43.9631050,2025-12-10,Wednesday,2.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-08786,USR-08786,Desktop,West,Google Ads,Fashion,2025-12-26 19:03:12.6816290,2025-12-26 19:12:12.6816290,2025-12-26,Friday,9.000000,1,1,1,0,Checkout,3,0.00,Not Converted
SES-08787,USR-08787,Tablet,East,Social Media,Electronics,2026-01-02 00:37:23.2269430,2026-01-02 00:37:23.2269430,2026-01-02,Friday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-08788,USR-08788,Desktop,North,Social Media,Fashion,2026-01-04 03:37:40.5484610,2026-01-04 03:42:40.5484610,2026-01-04,Sunday,5.000000,1,1,1,0,Checkout,3,0.00,Not Converted
SES-08789,USR-08789,Mobile,East,Social Media,Beauty,2026-01-02 02:21:12.7293440,2026-01-02 02:31:12.7293440,2026-01-02,Friday,10.000000,1,1,1,0,Checkout,3,0.00,Not Converted
SES-08790,USR-08790,Desktop,South,Google Ads,Beauty,2025-12-16 15:40:00.6087610,2025-12-16 15:42:00.6087610,2025-12-16,Tuesday,2.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-08791,USR-08791,Mobile,East,Organic,Home,2026-01-01 15:04:00.0384620,2026-01-01 15:12:00.0384620,2026-01-01,Thursday,8.000000,1,1,1,0,Checkout,3,0.00,Not Converted
SES-08792,USR-08792,Tablet,South,Organic,Beauty,2025-12-12 01:02:26.7170430,2025-12-12 01:04:26.7170430,2025-12-12,Friday,2.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-08793,USR-08793,Desktop,North,Email,Fashion,2025-12-12 03:27:57.8027720,2025-12-12 03:32:57.8027720,2025-12-12,Friday,5.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-08794,USR-08794,Tablet,West,Social Media,Beauty,2025-12-26 09:19:14.2508010,2025-12-26 09:28:14.2508010,2025-12-26,Friday,9.000000,1,1,1,1,Purchase,4,346.48,Converted
SES-08795,USR-08795,Desktop,East,Organic,Home,2025-12-26 04:41:25.8708350,2025-12-26 04:47:25.8708350,2025-12-26,Friday,6.000000,1,1,1,0,Checkout,3,0.00,Not Converted
SES-08796,USR-08796,Tablet,South,Organic,Beauty,2026-01-01 21:45:49.7926510,2026-01-01 21:50:49.7926510,2026-01-01,Thursday,5.000000,1,1,1,0,Checkout,3,0.00,Not Converted
SES-08797,USR-08797,Desktop,West,Email,Sports,2025-12-27 09:36:06.7201000,2025-12-27 09:41:06.7201000,2025-12-27,Saturday,5.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-08798,USR-08798,Mobile,South,Email,Beauty,2025-12-19 01:53:27.1316260,2025-12-19 01:53:27.1316260,2025-12-19,Friday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-08799,USR-08799,Mobile,North,Social Media,Fashion,2025-12-13 04:25:55.8787770,2025-12-13 04:31:55.8787770,2025-12-13,Saturday,6.000000,1,1,1,0,Checkout,3,0.00,Not Converted
SES-08800,USR-08800,Tablet,North,Social Media,Electronics,2026-01-06 18:27:52.5798010,2026-01-06 18:29:52.5798010,2026-01-06,Tuesday,2.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-08801,USR-08801,Desktop,North,Organic,Sports,2025-12-29 06:24:28.4366280,2025-12-29 06:26:28.4366280,2025-12-29,Monday,2.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-08802,USR-08802,Tablet,West,Social Media,Sports,2026-01-05 14:21:25.6543190,2026-01-05 14:27:25.6543190,2026-01-05,Monday,6.000000,1,1,1,0,Checkout,3,0.00,Not Converted
SES-08803,USR-08803,Mobile,South,Google Ads,Fashion,2025-12-19 01:54:31.5998630,2025-12-19 01:57:31.5998630,2025-12-19,Friday,3.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-08804,USR-08804,Tablet,West,Organic,Electronics,2025-12-13 10:12:26.5198190,2025-12-13 10:16:26.5198190,2025-12-13,Saturday,4.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-08805,USR-08805,Tablet,North,Email,Beauty,2025-12-22 05:33:38.6119860,2025-12-22 05:33:38.6119860,2025-12-22,Monday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-08806,USR-08806,Desktop,South,Organic,Fashion,2026-01-01 11:24:37.1071940,2026-01-01 11:27:37.1071940,2026-01-01,Thursday,3.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-08807,USR-08807,Tablet,East,Social Media,Electronics,2025-12-13 07:53:21.2724470,2025-12-13 07:53:21.2724470,2025-12-13,Saturday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-08808,USR-08808,Mobile,East,Organic,Sports,2025-12-31 07:47:33.6555690,2025-12-31 07:47:33.6555690,2025-12-31,Wednesday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-08809,USR-08809,Mobile,South,Google Ads,Home,2026-01-05 17:00:05.8103930,2026-01-05 17:00:05.8103930,2026-01-05,Monday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-08810,USR-08810,Tablet,North,Email,Fashion,2025-12-17 17:07:14.7306140,2025-12-17 17:16:14.7306140,2025-12-17,Wednesday,9.000000,1,1,1,0,Checkout,3,0.00,Not Converted
SES-08811,USR-08811,Desktop,North,Email,Electronics,2026-01-07 00:40:24.1209410,2026-01-07 00:51:24.1209410,2026-01-07,Wednesday,11.000000,1,1,1,1,Purchase,4,282.05,Converted
SES-08812,USR-08812,Desktop,West,Social Media,Fashion,2025-12-13 20:40:12.3296580,2025-12-13 20:40:12.3296580,2025-12-13,Saturday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-08813,USR-08813,Tablet,East,Email,Home,2025-12-12 17:03:37.1232680,2025-12-12 17:03:37.1232680,2025-12-12,Friday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-08814,USR-08814,Tablet,East,Google Ads,Home,2025-12-22 01:03:56.5941820,2025-12-22 01:12:56.5941820,2025-12-22,Monday,9.000000,1,1,1,0,Checkout,3,0.00,Not Converted
SES-08815,USR-08815,Tablet,West,Organic,Beauty,2025-12-17 04:26:34.8767820,2025-12-17 04:28:34.8767820,2025-12-17,Wednesday,2.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-08816,USR-08816,Tablet,North,Google Ads,Beauty,2025-12-25 21:18:19.3119430,2025-12-25 21:27:19.3119430,2025-12-25,Thursday,9.000000,1,1,1,0,Checkout,3,0.00,Not Converted
SES-08817,USR-08817,Mobile,North,Google Ads,Fashion,2025-12-19 10:04:30.1563350,2025-12-19 10:08:30.1563350,2025-12-19,Friday,4.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-08818,USR-08818,Desktop,South,Google Ads,Electronics,2026-01-01 11:46:06.5671650,2026-01-01 11:49:06.5671650,2026-01-01,Thursday,3.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-08819,USR-08819,Mobile,South,Social Media,Sports,2026-01-05 12:02:05.2290210,2026-01-05 12:06:05.2290210,2026-01-05,Monday,4.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-08820,USR-08820,Mobile,West,Email,Home,2025-12-31 14:41:11.8195810,2025-12-31 14:46:11.8195810,2025-12-31,Wednesday,5.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-08821,USR-08821,Tablet,South,Organic,Beauty,2025-12-17 23:55:17.0437000,2025-12-17 23:58:17.0437000,2025-12-17,Wednesday,3.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-08822,USR-08822,Desktop,North,Organic,Electronics,2025-12-10 21:11:16.5030140,2025-12-10 21:17:16.5030140,2025-12-10,Wednesday,6.000000,1,1,1,0,Checkout,3,0.00,Not Converted
SES-08823,USR-08823,Tablet,West,Social Media,Home,2025-12-11 19:56:52.3899610,2025-12-11 19:56:52.3899610,2025-12-11,Thursday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-08824,USR-08824,Mobile,South,Google Ads,Sports,2025-12-26 06:28:22.8614850,2025-12-26 06:28:22.8614850,2025-12-26,Friday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-08825,USR-08825,Desktop,North,Google Ads,Fashion,2025-12-23 21:48:41.1157170,2025-12-23 21:56:41.1157170,2025-12-23,Tuesday,8.000000,1,1,1,0,Checkout,3,0.00,Not Converted
SES-08826,USR-08826,Desktop,West,Social Media,Beauty,2026-01-06 23:24:16.2111700,2026-01-06 23:24:16.2111700,2026-01-06,Tuesday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-08827,USR-08827,Tablet,West,Social Media,Electronics,2026-01-07 03:05:58.7870070,2026-01-07 03:10:58.7870070,2026-01-07,Wednesday,5.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-08828,USR-08828,Tablet,South,Email,Beauty,2025-12-16 12:26:56.4989680,2025-12-16 12:26:56.4989680,2025-12-16,Tuesday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-08829,USR-08829,Tablet,East,Social Media,Home,2026-01-06 04:04:44.9279720,2026-01-06 04:14:44.9279720,2026-01-06,Tuesday,10.000000,1,1,1,1,Purchase,4,368.93,Converted
SES-08830,USR-08830,Tablet,West,Organic,Fashion,2026-01-04 18:57:32.4422960,2026-01-04 19:05:32.4422960,2026-01-04,Sunday,8.000000,1,1,1,1,Purchase,4,222.20,Converted
SES-08831,USR-08831,Desktop,East,Google Ads,Sports,2026-01-06 05:43:50.5648330,2026-01-06 05:48:50.5648330,2026-01-06,Tuesday,5.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-08832,USR-08832,Desktop,North,Organic,Fashion,2025-12-23 00:48:07.3838600,2025-12-23 00:52:07.3838600,2025-12-23,Tuesday,4.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-08833,USR-08833,Tablet,West,Google Ads,Home,2025-12-22 10:46:52.8953800,2025-12-22 10:51:52.8953800,2025-12-22,Monday,5.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-08834,USR-08834,Mobile,West,Social Media,Electronics,2026-01-06 22:43:21.2207080,2026-01-06 22:43:21.2207080,2026-01-06,Tuesday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-08835,USR-08835,Mobile,East,Social Media,Electronics,2025-12-14 04:01:40.6121310,2025-12-14 04:05:40.6121310,2025-12-14,Sunday,4.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-08836,USR-08836,Tablet,North,Organic,Electronics,2025-12-31 20:08:42.6334740,2025-12-31 20:14:42.6334740,2025-12-31,Wednesday,6.000000,1,1,1,0,Checkout,3,0.00,Not Converted
SES-08837,USR-08837,Desktop,North,Organic,Sports,2025-12-11 01:57:42.2951440,2025-12-11 01:59:42.2951440,2025-12-11,Thursday,2.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-08838,USR-08838,Desktop,South,Social Media,Beauty,2025-12-22 07:12:20.6642790,2025-12-22 07:12:20.6642790,2025-12-22,Monday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-08839,USR-08839,Desktop,North,Google Ads,Fashion,2026-01-03 17:20:09.0324340,2026-01-03 17:20:09.0324340,2026-01-03,Saturday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-08840,USR-08840,Desktop,North,Google Ads,Sports,2026-01-02 08:35:56.7354050,2026-01-02 08:38:56.7354050,2026-01-02,Friday,3.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-08841,USR-08841,Tablet,North,Social Media,Sports,2026-01-05 16:28:07.9823260,2026-01-05 16:31:07.9823260,2026-01-05,Monday,3.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-08842,USR-08842,Desktop,North,Google Ads,Beauty,2025-12-28 11:24:50.0505000,2025-12-28 11:28:50.0505000,2025-12-28,Sunday,4.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-08843,USR-08843,Tablet,North,Organic,Beauty,2026-01-01 20:43:42.2252830,2026-01-01 20:43:42.2252830,2026-01-01,Thursday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-08844,USR-08844,Desktop,North,Organic,Beauty,2025-12-10 23:28:07.6337680,2025-12-10 23:33:07.6337680,2025-12-10,Wednesday,5.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-08845,USR-08845,Desktop,West,Google Ads,Electronics,2026-01-01 07:16:54.9725820,2026-01-01 07:25:54.9725820,2026-01-01,Thursday,9.000000,1,1,1,1,Purchase,4,87.32,Converted
SES-08846,USR-08846,Mobile,West,Google Ads,Sports,2025-12-10 01:57:32.2640100,2025-12-10 02:00:32.2640100,2025-12-10,Wednesday,3.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-08847,USR-08847,Desktop,South,Email,Sports,2025-12-27 05:23:03.6424160,2025-12-27 05:33:03.6424160,2025-12-27,Saturday,10.000000,1,1,1,0,Checkout,3,0.00,Not Converted
SES-08848,USR-08848,Desktop,West,Google Ads,Fashion,2025-12-13 19:07:46.4233380,2025-12-13 19:11:46.4233380,2025-12-13,Saturday,4.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-08849,USR-08849,Mobile,East,Email,Fashion,2025-12-13 20:54:15.1750200,2025-12-13 21:04:15.1750200,2025-12-13,Saturday,10.000000,1,1,1,0,Checkout,3,0.00,Not Converted
SES-08850,USR-08850,Desktop,North,Email,Sports,2025-12-20 12:41:36.7315790,2025-12-20 12:45:36.7315790,2025-12-20,Saturday,4.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-08851,USR-08851,Mobile,South,Social Media,Beauty,2026-01-01 16:50:48.4267810,2026-01-01 16:55:48.4267810,2026-01-01,Thursday,5.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-08852,USR-08852,Tablet,East,Google Ads,Fashion,2026-01-07 06:22:34.5425340,2026-01-07 06:31:34.5425340,2026-01-07,Wednesday,9.000000,1,1,1,1,Purchase,4,148.05,Converted
SES-08853,USR-08853,Desktop,East,Google Ads,Sports,2025-12-17 13:38:21.5586390,2025-12-17 13:45:21.5586390,2025-12-17,Wednesday,7.000000,1,1,1,0,Checkout,3,0.00,Not Converted
SES-08854,USR-08854,Desktop,East,Email,Home,2025-12-10 07:44:11.3657720,2025-12-10 07:44:11.3657720,2025-12-10,Wednesday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-08855,USR-08855,Mobile,East,Social Media,Beauty,2025-12-18 06:09:27.5670180,2025-12-18 06:09:27.5670180,2025-12-18,Thursday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-08856,USR-08856,Tablet,North,Google Ads,Beauty,2026-01-08 11:54:12.4398980,2026-01-08 12:01:12.4398980,2026-01-08,Thursday,7.000000,1,1,1,0,Checkout,3,0.00,Not Converted
SES-08857,USR-08857,Desktop,North,Organic,Home,2025-12-19 17:50:35.3532980,2025-12-19 17:50:35.3532980,2025-12-19,Friday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-08858,USR-08858,Mobile,East,Social Media,Fashion,2025-12-31 07:34:28.4249830,2025-12-31 07:38:28.4249830,2025-12-31,Wednesday,4.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-08859,USR-08859,Tablet,East,Social Media,Electronics,2025-12-27 03:20:19.6171590,2025-12-27 03:20:19.6171590,2025-12-27,Saturday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-08860,USR-08860,Mobile,South,Organic,Fashion,2026-01-01 03:28:05.4955080,2026-01-01 03:32:05.4955080,2026-01-01,Thursday,4.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-08861,USR-08861,Tablet,North,Organic,Fashion,2025-12-17 10:45:53.6023380,2025-12-17 10:52:53.6023380,2025-12-17,Wednesday,7.000000,1,1,1,0,Checkout,3,0.00,Not Converted
SES-08862,USR-08862,Mobile,East,Email,Home,2025-12-30 11:59:18.3491720,2025-12-30 12:07:18.3491720,2025-12-30,Tuesday,8.000000,1,1,1,0,Checkout,3,0.00,Not Converted
SES-08863,USR-08863,Mobile,East,Organic,Beauty,2025-12-14 07:12:23.2725790,2025-12-14 07:22:23.2725790,2025-12-14,Sunday,10.000000,1,1,1,1,Purchase,4,70.63,Converted
SES-08864,USR-08864,Mobile,West,Organic,Sports,2025-12-27 10:29:31.0844570,2025-12-27 10:29:31.0844570,2025-12-27,Saturday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-08865,USR-08865,Tablet,South,Organic,Electronics,2025-12-19 10:24:51.0111780,2025-12-19 10:24:51.0111780,2025-12-19,Friday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-08866,USR-08866,Desktop,East,Google Ads,Home,2025-12-23 09:44:06.2863620,2025-12-23 09:44:06.2863620,2025-12-23,Tuesday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-08867,USR-08867,Desktop,South,Social Media,Sports,2025-12-21 04:49:31.8920430,2025-12-21 04:49:31.8920430,2025-12-21,Sunday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-08868,USR-08868,Tablet,East,Email,Sports,2025-12-19 12:48:34.7434300,2025-12-19 12:52:34.7434300,2025-12-19,Friday,4.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-08869,USR-08869,Desktop,South,Organic,Fashion,2025-12-27 13:28:05.4881070,2025-12-27 13:32:05.4881070,2025-12-27,Saturday,4.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-08870,USR-08870,Mobile,East,Organic,Electronics,2026-01-07 08:11:17.5531300,2026-01-07 08:20:17.5531300,2026-01-07,Wednesday,9.000000,1,1,1,0,Checkout,3,0.00,Not Converted
SES-08871,USR-08871,Tablet,East,Google Ads,Sports,2025-12-31 22:19:25.0891230,2025-12-31 22:27:25.0891230,2025-12-31,Wednesday,8.000000,1,1,1,1,Purchase,4,332.30,Converted
SES-08872,USR-08872,Desktop,South,Social Media,Fashion,2025-12-28 20:09:49.6559000,2025-12-28 20:11:49.6559000,2025-12-28,Sunday,2.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-08873,USR-08873,Tablet,North,Social Media,Fashion,2025-12-12 00:16:29.7689580,2025-12-12 00:19:29.7689580,2025-12-12,Friday,3.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-08874,USR-08874,Tablet,North,Organic,Sports,2025-12-13 13:31:36.4414390,2025-12-13 13:35:36.4414390,2025-12-13,Saturday,4.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-08875,USR-08875,Tablet,North,Google Ads,Electronics,2026-01-04 22:36:41.6289910,2026-01-04 22:39:41.6289910,2026-01-04,Sunday,3.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-08876,USR-08876,Tablet,South,Social Media,Beauty,2026-01-02 13:08:52.7482930,2026-01-02 13:10:52.7482930,2026-01-02,Friday,2.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-08877,USR-08877,Desktop,West,Organic,Electronics,2026-01-04 16:00:56.4977170,2026-01-04 16:02:56.4977170,2026-01-04,Sunday,2.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-08878,USR-08878,Mobile,West,Google Ads,Home,2025-12-17 23:19:05.8520620,2025-12-17 23:19:05.8520620,2025-12-17,Wednesday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-08879,USR-08879,Desktop,North,Organic,Sports,2026-01-06 12:26:00.2638770,2026-01-06 12:29:00.2638770,2026-01-06,Tuesday,3.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-08880,USR-08880,Tablet,East,Email,Electronics,2025-12-28 17:41:24.7450640,2025-12-28 17:41:24.7450640,2025-12-28,Sunday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-08881,USR-08881,Desktop,North,Google Ads,Beauty,2026-01-08 00:34:53.1787450,2026-01-08 00:39:53.1787450,2026-01-08,Thursday,5.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-08882,USR-08882,Desktop,East,Organic,Beauty,2025-12-30 17:18:01.3931030,2025-12-30 17:18:01.3931030,2025-12-30,Tuesday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-08883,USR-08883,Desktop,North,Google Ads,Electronics,2025-12-22 20:04:23.4708260,2025-12-22 20:13:23.4708260,2025-12-22,Monday,9.000000,1,1,1,1,Purchase,4,247.79,Converted
SES-08884,USR-08884,Mobile,West,Email,Electronics,2026-01-06 14:55:14.1009280,2026-01-06 14:57:14.1009280,2026-01-06,Tuesday,2.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-08885,USR-08885,Desktop,South,Social Media,Home,2025-12-16 02:47:42.1470700,2025-12-16 02:51:42.1470700,2025-12-16,Tuesday,4.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-08886,USR-08886,Desktop,East,Google Ads,Home,2025-12-23 01:26:06.6866610,2025-12-23 01:31:06.6866610,2025-12-23,Tuesday,5.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-08887,USR-08887,Desktop,West,Organic,Electronics,2025-12-28 13:29:43.2351230,2025-12-28 13:33:43.2351230,2025-12-28,Sunday,4.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-08888,USR-08888,Desktop,North,Google Ads,Fashion,2026-01-06 18:35:01.3586420,2026-01-06 18:43:01.3586420,2026-01-06,Tuesday,8.000000,1,1,1,0,Checkout,3,0.00,Not Converted
SES-08889,USR-08889,Tablet,East,Google Ads,Fashion,2025-12-30 14:39:51.2685360,2025-12-30 14:46:51.2685360,2025-12-30,Tuesday,7.000000,1,1,1,0,Checkout,3,0.00,Not Converted
SES-08890,USR-08890,Desktop,South,Email,Beauty,2025-12-26 09:50:29.2171850,2025-12-26 09:54:29.2171850,2025-12-26,Friday,4.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-08891,USR-08891,Mobile,North,Social Media,Beauty,2026-01-04 14:19:09.0848190,2026-01-04 14:23:09.0848190,2026-01-04,Sunday,4.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-08892,USR-08892,Mobile,North,Organic,Home,2025-12-17 19:15:08.7524030,2025-12-17 19:15:08.7524030,2025-12-17,Wednesday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-08893,USR-08893,Desktop,South,Email,Electronics,2026-01-01 14:10:36.3856740,2026-01-01 14:22:36.3856740,2026-01-01,Thursday,12.000000,1,1,1,1,Purchase,4,135.34,Converted
SES-08894,USR-08894,Tablet,West,Organic,Sports,2025-12-31 02:17:30.1283560,2025-12-31 02:17:30.1283560,2025-12-31,Wednesday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-08895,USR-08895,Desktop,West,Google Ads,Electronics,2026-01-02 23:15:33.6861640,2026-01-02 23:19:33.6861640,2026-01-02,Friday,4.000000,1,1,1,0,Checkout,3,0.00,Not Converted
SES-08896,USR-08896,Mobile,North,Organic,Sports,2025-12-29 02:38:18.6305350,2025-12-29 02:43:18.6305350,2025-12-29,Monday,5.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-08897,USR-08897,Desktop,West,Organic,Electronics,2025-12-30 14:18:36.8213910,2025-12-30 14:23:36.8213910,2025-12-30,Tuesday,5.000000,1,1,1,0,Checkout,3,0.00,Not Converted
SES-08898,USR-08898,Desktop,North,Google Ads,Electronics,2025-12-28 15:22:49.0710360,2025-12-28 15:22:49.0710360,2025-12-28,Sunday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-08899,USR-08899,Tablet,West,Email,Fashion,2025-12-27 10:11:40.5837970,2025-12-27 10:19:40.5837970,2025-12-27,Saturday,8.000000,1,1,1,1,Purchase,4,153.64,Converted
SES-08900,USR-08900,Tablet,East,Email,Sports,2025-12-13 17:32:49.3809280,2025-12-13 17:32:49.3809280,2025-12-13,Saturday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-08901,USR-08901,Desktop,West,Social Media,Fashion,2026-01-01 03:34:48.8267940,2026-01-01 03:37:48.8267940,2026-01-01,Thursday,3.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-08902,USR-08902,Tablet,South,Google Ads,Home,2025-12-15 04:45:36.0376730,2025-12-15 04:49:36.0376730,2025-12-15,Monday,4.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-08903,USR-08903,Mobile,West,Email,Fashion,2025-12-16 18:16:53.3361210,2025-12-16 18:21:53.3361210,2025-12-16,Tuesday,5.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-08904,USR-08904,Mobile,East,Organic,Beauty,2025-12-22 04:03:10.1987200,2025-12-22 04:12:10.1987200,2025-12-22,Monday,9.000000,1,1,1,0,Checkout,3,0.00,Not Converted
SES-08905,USR-08905,Tablet,East,Organic,Home,2025-12-14 04:32:12.8951520,2025-12-14 04:32:12.8951520,2025-12-14,Sunday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-08906,USR-08906,Mobile,North,Social Media,Beauty,2026-01-01 13:59:31.4802460,2026-01-01 14:03:31.4802460,2026-01-01,Thursday,4.000000,1,1,0,0,Browse,2,0.00,Not Converted
SES-08907,USR-08907,Tablet,South,Social Media,Home,2025-12-30 02:53:29.6419780,2025-12-30 03:00:29.6419780,2025-12-30,Tuesday,7.000000,1,1,1,0,Checkout,3,0.00,Not Converted
SES-08908,USR-08908,Mobile,North,Organic,Sports,2025-12-30 20:57:43.9211110,2025-12-30 20:57:43.9211110,2025-12-30,Tuesday,0.000000,1,0,0,0,Browse,1,0.00,Not Converted
SES-08909,USR-08909,Mobile,East,Google Ads,Beauty,2025-12-20 16:58:39.2007910,2025-12-20 17:02:39.2007910,2025-12-20,Saturday,4.000000,1,1,0,0,Browse,2,0.00,Not Converted
